symbol,date
SECU.V,2022-09-30
MARI.TO,2022-12-31
O4B.DE,2022-12-31
ALPA.NS,2023-03-31
JBMA.NS,2023-03-31
007700.KS,2022-12-31
TORNTPOWER.NS,2023-03-31
LBS.TO,2022-12-31
INPP.L,2022-12-31
TCON,2022-12-31
GOSS.TA,2022-12-31
000145.KS,2022-12-31
ARU.V,2022-12-31
MREI.JK,2022-12-31
7196.T,2023-01-31
PALT,2022-12-31
NUCLEUS.NS,2023-03-31
PFPT,2020-12-31
1339.TW,2022-12-31
LEO.ST,2021-12-31
605001.SS,2022-12-31
KS.V,2022-05-31
PTR.AX,2022-06-30
SHAK,2022-12-28
HUTN,2016-12-31
1045.HK,2022-12-31
WSFS,2022-12-31
BRT,2022-12-31
EXN.TO,2022-12-31
002620.SZ,2022-12-31
MYSN,2022-07-31
AWWI,2011-12-31
ASIT.BR,2020-12-31
AMPX,2022-12-31
KRP,2022-12-31
JETPAK.ST,2022-12-31
EVGN,2022-12-31
8537.HK,2023-03-31
INSP,2022-12-31
2281.SR,2022-12-31
MIG4.L,2022-12-31
300479.SZ,2022-12-31
THANA.BK,2022-12-31
GRDM.V,2022-12-31
ASC.L,2022-08-31
ASFH,2022-12-31
ACNT,2022-12-31
CNSP,2022-12-31
PERU.V,2022-05-31
LGGNF,2022-12-31
2886.TW,2022-12-31
000001.SZ,2022-12-31
LATENTVIEW.NS,2023-03-31
ADB.BK,2022-12-31
SONX,2022-12-31
GROM,2022-12-31
1810.SR,2022-12-31
RUCHIRA.NS,2023-03-31
300155.SZ,2022-12-31
CRL.L,2023-03-31
AAV.BK,2022-12-31
SUNPHARMA.NS,2023-03-31
603008.SS,2022-12-31
POH1.DE,2022-11-30
AEMD,2023-03-31
CGA,2022-06-30
LLL.CN,2022-06-30
SDPI,2022-12-31
300401.SZ,2022-12-31
000670.KS,2022-12-31
BRQS,2022-12-31
ROOF.V,2022-12-31
CHH.L,2022-12-31
GMED,2022-12-31
AVRO,2022-12-31
3139.T,2022-11-30
INE.TO,2022-12-31
VILN.SW,2022-12-31
000910.SZ,2022-12-31
PKI.TO,2022-12-31
NSLYF,2022-12-31
WJP.SI,2022-12-31
4044.T,2023-03-31
AKP.AX,2022-12-31
002245.SZ,2022-12-31
PRECHA.BK,2022-12-31
WWR,2022-12-31
TSE,2022-12-31
ASPS,2022-12-31
JOB,2022-09-30
CNDB,2022-12-31
SPT.L,2022-12-31
DW8.AX,2022-06-30
300480.SZ,2022-12-31
SUTHA.BK,2022-12-31
WUG3.DE,2022-12-31
WMTN,2015-10-31
1847.HK,2022-12-31
XTR.L,2022-12-31
0821.HK,2022-12-31
SHF.DE,2022-12-31
THC,2022-12-31
XELB,2022-12-31
CVRX,2022-12-31
MDIA,2022-12-31
300051.SZ,2022-12-31
300842.SZ,2022-12-31
0273.HK,2022-12-31
MSGL.HM,2022-12-31
AZI.AX,2022-06-30
LUMAXIND.NS,2023-03-31
FINM.PA,2021-12-31
CRRFY,2022-12-31
APER3.SA,2022-12-31
OPCT3.SA,2022-12-31
UUSAF,2022-06-30
HTCR,2022-12-31
8080.SR,2021-12-31
GZCC,2019-12-31
3417.T,2023-03-31
OOK.AX,2022-06-30
NWOR.L,2022-12-31
2546.TW,2022-12-31
M8G.ST,2022-12-31
SEAS,2022-12-31
7599.T,2023-02-28
300032.SZ,2022-12-31
MLEAV.PA,2017-12-31
603177.SS,2022-12-31
ESAU.CN,2022-06-30
003490.KS,2022-12-31
5232.T,2023-03-31
300971.SZ,2022-12-31
EFL.TO,2022-09-30
ALHYP.PA,2022-12-31
FSLY,2022-12-31
OBSN.SW,2022-12-31
TMHC,2022-12-31
BERGEPAINT.NS,2023-03-31
0271.HK,2022-12-31
EFR.TO,2022-12-31
XNCR,2022-12-31
1575.HK,2022-12-31
BDPT,2022-12-31
8317.HK,2023-03-31
SILEF,2022-12-31
024720.KS,2022-12-31
HMPT,2022-12-31
SLG.JO,2022-03-31
2298.HK,2022-12-31
RANI3.SA,2022-12-31
AMDIND.NS,2023-03-31
SALM,2022-12-31
TPK.L,2022-12-31
VERY,2022-12-31
SWP.TO,2022-12-31
SSH1V.HE,2022-12-31
WM.TO,2022-12-31
TXG.TO,2022-12-31
WING,2022-12-31
2636.TW,2022-12-31
SWX,2022-12-31
LUMO,2022-12-31
300314.SZ,2022-12-31
CVBF,2022-12-31
ULTXF,2022-10-31
FCIC,2023-03-31
4095.T,2023-03-31
STARK.BK,2022-12-31
2726.T,2023-02-28
011330.KS,2022-12-31
HERANBA.NS,2023-03-31
BTGN,2017-03-31
ATEN,2022-12-31
600390.SS,2022-12-31
000636.SZ,2022-12-31
SKIL.NS,2023-03-31
BURU,2022-12-31
010040.KS,2022-12-31
1979.T,2023-03-31
PTRS,2022-12-31
NMREF,2022-11-30
JKRO,2018-12-31
ETTE.HE,2022-12-31
PLWY,2003-03-31
CL8.AX,2023-06-30
6477.TW,2022-12-31
004910.KS,2022-12-31
DELG.TA,2022-12-31
CXW,2022-12-31
ALVMG.PA,2022-12-31
1988.HK,2022-12-31
226320.KS,2022-12-31
0499.HK,2022-12-31
001390.KS,2022-12-31
PINS,2022-12-31
MLTM.TA,2022-12-31
KGN.AX,2023-06-30
TMQ,2022-11-30
361610.KS,2022-12-31
MLKKF,2013-12-31
WHF,2022-12-31
EVRC,2019-03-31
600410.SS,2022-12-31
002561.SZ,2022-12-31
ESG.CO,2022-12-31
ARV.L,2022-06-30
FORSE.PA,2022-12-31
688023.SS,2022-12-31
KMB,2022-12-31
EXP.AX,2023-06-30
1221.HK,2023-06-30
CVCG.L,2022-12-31
3682.TW,2022-12-31
TDW,2022-12-31
LUR.CN,2022-11-30
AADV.L,2022-12-31
NFAZ.ME,2021-12-31
ALTUV.PA,2022-12-31
603776.SS,2022-12-31
3543.T,2023-02-28
MODU.HE,2022-12-31
600340.SS,2022-12-31
CMCL,2022-12-31
0361.HK,2022-12-31
SIS.L,2022-12-31
3302.T,2022-12-31
EIHAHOTELS.NS,2023-03-31
NOWG,2022-12-31
1101.TW,2022-12-31
VERA,2022-12-31
EUCA4.SA,2022-12-31
BOUL.ST,2022-12-31
AIY.DE,2022-12-31
004380.KS,2022-12-31
SFTC.TO,2022-12-31
2880.HK,2022-12-31
1094.HK,2023-03-31
LILAK,2022-12-31
ASDM.JK,2022-12-31
OCSL,2022-09-30
002283.SZ,2022-12-31
NRDF.CO,2022-12-31
IRKT.ME,2021-12-31
IFISH.OL,2022-12-31
6325.T,2023-03-31
MSST.ME,2020-12-31
NEWN.SW,2021-03-31
6070.T,2023-03-31
COPEC.SN,2022-12-31
0885.HK,2019-12-31
BAGFILMS.NS,2023-03-31
3457.T,2022-06-30
3002.T,2023-03-31
NOHO.HE,2022-12-31
TIPSINDLTD.NS,2023-03-31
7212.T,2023-03-31
RMH.JO,2023-03-31
GRAPHITE.NS,2023-03-31
FBAK,2022-12-31
TGAA,2022-12-31
SMPC.BK,2022-12-31
GT1.AX,2022-06-30
YASKY,2023-02-28
2078.HK,2022-12-31
CTH.L,2021-09-30
7284.T,2023-03-31
ACSAY,2022-12-31
NCL.BK,2022-12-31
7298.T,2023-03-31
GIGA.OL,2022-12-31
VINE,2022-12-31
OVO.WA,2022-12-31
EUCAR.PA,2021-12-31
MTWD,2019-06-30
603076.SS,2022-12-31
ZPHR.L,2022-12-31
CIP.L,2020-12-31
002027.SZ,2022-12-31
HOVE.CO,2022-12-31
CMTNF,2022-06-30
HARP,2022-12-31
002706.SZ,2022-12-31
000547.SZ,2022-12-31
6356.T,2023-03-31
MAN.VI,2022-12-31
FRG.L,2022-12-31
EFSH,2022-12-31
AQST,2022-12-31
6143.T,2022-12-31
JFBC,2022-12-31
UFF.PA,2021-12-31
4769.T,2022-09-30
TRX.TA,2022-12-31
3312.TW,2022-12-31
6412.T,2023-03-31
HINDNATGLS.NS,2023-03-31
0281.HK,2020-12-31
ADF.L,2022-12-31
001560.KS,2022-12-31
300818.SZ,2022-12-31
CYBA.L,2021-12-31
0769.HK,2022-12-31
LEO.V,2022-12-31
300473.SZ,2022-12-31
SWLF.V,2022-12-31
4521.T,2023-03-31
NER.BK,2022-12-31
AVAH,2022-12-31
603066.SS,2022-12-31
3387.T,2023-02-28
BTWN,2022-12-31
PRAX,2022-12-31
AMPL,2022-12-31
9687.T,2023-03-31
SRT.L,2023-03-31
MTY.TO,2022-11-30
8148.HK,2022-12-31
MNTS,2022-12-31
002237.SZ,2022-12-31
KDNY,2022-12-31
CSGS,2022-12-31
TPIC,2022-12-31
ADG.AX,2022-06-30
DEXP3.SA,2022-12-31
TORQ.V,2022-12-31
688032.SS,2022-12-31
5258.TW,2022-12-31
002337.SZ,2022-12-31
SODER.ST,2022-12-31
JIAXF,2022-12-31
BSE.L,2022-06-30
BRRE,2016-10-31
PXGYF,2022-12-31
COOL.OL,2021-12-31
8151.HK,2022-12-31
XCRT,2007-12-31
SRAD,2022-12-31
DRTSW,2022-12-31
DGNS,2020-12-31
6639.HK,2023-03-31
CHNC,2011-05-31
DYN,2022-12-31
ALRN,2022-12-31
JBFIND.NS,2023-03-31
ELEZY,2022-12-31
KITEX.NS,2023-03-31
SYNCOM.NS,2021-03-31
POR.V,2022-05-31
1323.TW,2022-12-31
AMER3.SA,2021-12-31
MJNE,2022-12-31
SCAR3.SA,2022-12-31
LOBEF,2022-08-31
000538.SZ,2022-12-31
300026.SZ,2022-12-31
APH.L,2022-12-31
ARGO,2022-12-31
IMS.WA,2022-12-31
KAMATHOTEL.NS,2023-03-31
STOCKA.HE,2022-12-31
NUMI.TO,2022-08-31
AKLI,2022-12-31
MERCATOR.NS,2023-03-31
023000.KS,2022-12-31
6591.TW,2022-12-31
CTPL5.TA,2022-12-31
CELZ,2022-12-31
KCPSUGIND.NS,2023-03-31
BILL.ST,2022-12-31
PAG,2022-12-31
SPIN,2021-12-31
TRNO,2022-12-31
SYRMA.NS,2023-03-31
DLTR,2023-01-28
WOCKPHARMA.NS,2023-03-31
600997.SS,2022-12-31
ATR.WA,2022-12-31
GWSA.JK,2022-12-31
000899.SZ,2022-12-31
002061.SZ,2022-12-31
ALGEN.PA,2022-12-31
APYP,2022-12-31
ITMA.JK,2022-12-31
RICHY.BK,2022-12-31
DUAVF,2022-12-31
ASCCY,2022-12-31
002246.SZ,2022-12-31
4126.TWO,2022-12-31
BHC.TO,2022-12-31
ARCLK.IS,2022-12-31
CCRN,2022-12-31
2001.SR,2022-12-31
000516.SZ,2022-12-31
VR8.AX,2022-06-30
SRTS,2022-12-31
H18.SI,2022-12-31
RLC.AX,2022-06-30
TMAS.JK,2022-12-31
MGEE,2022-12-31
BIOSGN.ST,2022-12-31
DOTZ3.SA,2022-12-31
SOS.L,2023-03-31
SSSS,2022-12-31
A.BK,2022-12-31
KFM.AX,2022-06-30
4634.T,2022-12-31
SMU.SN,2022-12-31
SHN.AX,2022-06-30
ACLX,2022-12-31
210980.KS,2022-12-31
Z2U.AX,2022-06-30
EVNI.V,2022-06-30
FIH-U.TO,2022-12-31
RATI.TA,2022-12-31
FEET.L,2021-12-31
9934.TW,2022-12-31
FLFG,2018-12-31
WDDD,2022-12-31
1838.HK,2021-12-31
HLAN,2022-12-31
DM1.AX,2022-06-30
PARRO.PA,2022-12-31
VEN.AX,2022-06-30
3638.HK,2023-03-31
JUBAF,2022-06-30
USHAF,2023-03-31
GLBX.TA,2022-12-31
MTI.BK,2022-12-31
PGTI,2022-12-31
VAL.AX,2022-06-30
UNS.TO,2022-12-31
MOREPENLAB.NS,2023-03-31
3296.TW,2022-12-31
RDDTF,2022-03-31
0116.HK,2022-12-31
GSFI,2023-04-30
OVTZ,2022-12-31
601162.SS,2022-12-31
EPIX,2022-09-30
IPS.PA,2022-12-31
TRVN,2022-12-31
SLP.L,2023-06-30
NEOGEN.NS,2023-03-31
002288.SZ,2022-12-31
300739.SZ,2022-12-31
PEB.AX,2023-03-31
GLBD,2019-06-30
FBSE,2011-05-31
SHG.AX,2022-06-30
8387.T,2023-03-31
SASTASUNDR.NS,2023-03-31
COMP,2022-12-31
CDR.AX,2022-06-30
2779.HK,2022-12-31
1457.TW,2022-12-31
APCOF,2022-07-31
EAST.ST,2022-12-31
051905.KS,2022-12-31
GLAD,2022-09-30
LINK,2022-12-31
TDOC,2022-12-31
603188.SS,2022-12-31
DISI.TA,2022-12-31
SKT.WA,2020-12-31
2068.HK,2022-12-31
MAHLIFE.NS,2023-03-31
600682.SS,2022-12-31
6457.T,2023-03-31
DSV.TO,2022-12-31
300283.SZ,2022-12-31
603227.SS,2022-12-31
SUBCY,2022-12-31
300551.SZ,2022-12-31
TOKYOPLAST.NS,2023-03-31
CLNH,2021-12-31
BIM.PA,2022-12-31
ABTG.MI,2022-12-31
WINK.L,2022-12-31
ZUR.TA,2022-12-31
SMC.TO,2022-07-31
2168.HK,2022-12-31
BSXGF,2022-12-31
REGENCERAM.NS,2023-03-31
ORGS,2022-12-31
HINDCOMPOS.NS,2023-03-31
000333.SZ,2022-12-31
143210.KS,2022-12-31
SCOUT.ST,2022-12-31
IHLDY,2020-06-30
ZAIM.L,2021-12-31
9692.T,2023-01-31
MRTN,2022-12-31
FTEG,2003-12-31
ALALO.PA,2022-12-31
LITT,2022-12-31
300906.SZ,2022-12-31
8022.HK,2019-12-31
VEL,2022-12-31
PGLDF,2022-12-31
GRWRHITECH.NS,2023-03-31
ATOM.L,2022-12-31
STRG,2023-01-31
MBLU,2022-12-31
300593.SZ,2022-12-31
CVW.V,2022-12-31
MDIA3.SA,2022-12-31
NICL.L,2022-12-31
ALMND.PA,2022-06-30
GNUS,2022-12-31
8089.T,2023-03-31
NEE,2022-12-31
000420.SZ,2022-12-31
WHGLY,2022-12-31
031820.KS,2022-12-31
WEN,2023-01-01
6638.T,2023-03-31
BCAB,2022-12-31
REMEDY.HE,2022-12-31
307950.KS,2022-12-31
WTB.L,2023-02-28
ALHGR.PA,2022-12-31
PTK.V,2022-12-31
MUX.TO,2022-12-31
MOTILALOFS.NS,2023-03-31
600870.SS,2021-12-31
HQL,2022-09-30
4174.TWO,2022-12-31
4394.T,2022-11-30
TFM.BK,2022-12-31
YSFT.MI,2022-12-31
IF.MI,2022-12-31
POOL-B.ST,2021-12-31
ZAM.L,2022-09-30
9364.T,2023-03-31
002218.SZ,2022-12-31
600692.SS,2022-12-31
UMESLTD.NS,2023-03-31
SWC.BK,2022-12-31
601212.SS,2022-12-31
300003.SZ,2022-12-31
VIJIFIN.NS,2023-03-31
ACAP.BK,2022-12-31
FINEORG.NS,2023-03-31
EPG.L,2021-12-31
1310.TW,2022-12-31
STEV,2014-03-31
002929.SZ,2022-12-31
8340.HK,2022-12-31
ALPRE.PA,2022-12-31
BUKK.JK,2022-12-31
BASS.PA,2021-12-31
BA-R.BK,2022-12-31
LEDS,2022-08-31
JINDALPOLY.NS,2023-03-31
300399.SZ,2022-12-31
2392.TW,2022-12-31
IMI.AX,2023-03-31
002905.SZ,2022-12-31
1454.TW,2022-12-31
TKO.TO,2022-12-31
MLAEM.PA,2017-12-31
IB.V,2022-06-30
RWT,2022-12-31
5536.TWO,2022-12-31
1632.HK,2023-03-31
002092.SZ,2022-12-31
GRSE.NS,2023-03-31
NKSH,2022-12-31
MEE.NZ,2022-03-31
PNRL.V,2022-12-31
EXM.CN,2020-06-30
600038.SS,2022-12-31
3050.SR,2022-12-31
MCOA,2021-12-31
000897.SZ,2022-12-31
ADRO.JK,2022-12-31
KMTR.JK,2022-12-31
ACST,2023-03-31
6907.T,2023-03-31
ENPH,2022-12-31
603628.SS,2022-12-31
FIORF,2021-12-31
9998.HK,2022-06-30
GDST.JK,2022-12-31
HSNGY,2022-12-31
WA8.AX,2022-06-30
ELEV,2022-12-31
NWIFF,2022-12-31
INVE,2022-12-31
IMAS.JK,2021-12-31
0730.HK,2022-12-31
ELRN.TA,2022-12-31
SMMF,2022-12-31
002958.SZ,2022-12-31
3626.HK,2022-06-30
FOA,2022-12-31
000056.SZ,2022-12-31
LZGI,2022-05-31
8972.T,2021-10-31
JIHD.JK,2022-12-31
MOBN.SW,2022-12-31
CYVIZ.OL,2022-12-31
7239.T,2023-03-31
SECS.ST,2020-12-31
ACWN.DE,2022-12-31
NOBH,2022-11-05
4999.TW,2022-12-31
600325.SS,2022-12-31
301000.SZ,2022-12-31
APXT,2020-12-31
002342.SZ,2022-12-31
004770.KS,2022-12-31
8210.SR,2022-12-31
JRL.AX,2022-06-30
THRM,2022-12-31
TAGP,2010-09-30
2299.HK,2022-12-31
002398.SZ,2022-12-31
329180.KS,2022-12-31
8242.HK,2020-12-31
GLV.L,2022-12-31
002329.SZ,2022-12-31
EUBG,2022-12-31
SAL.L,2022-12-31
603681.SS,2022-12-31
VALUE.AS,2022-12-31
ENV,2022-12-31
MRM.AX,2023-06-30
DCIK.F,2022-12-31
TMT.JO,2022-08-31
ULTA,2023-01-28
3092.TW,2022-12-31
HRP.WA,2022-03-31
CGI.TO,2022-12-31
CADE,2022-12-31
SOSI1.HE,2022-12-31
FEX.AX,2023-06-30
MGPI,2022-12-31
688388.SS,2022-12-31
5009.T,2023-03-31
LSNG.ME,2022-12-31
LSIL.NS,2023-03-31
300409.SZ,2022-12-31
ASCK,2022-12-31
0921.HK,2022-12-31
049770.KS,2022-12-31
ALDUB.PA,2022-12-31
TTEC,2022-12-31
RZLT,2023-06-30
PAM.AX,2022-12-31
EVH,2022-12-31
DBO.AX,2022-06-30
PSNL,2022-12-31
002674.SZ,2022-12-31
001780.KS,2022-12-31
8118.T,2023-03-31
MARVF,2022-08-31
LBR.JO,2022-12-31
MRK.L,2023-03-31
NSC,2022-12-31
605288.SS,2022-12-31
FHIPO14.MX,2020-12-31
2520.TW,2022-12-31
300997.SZ,2022-12-31
VTNA.TA,2022-12-31
TRIFOR.CO,2022-12-31
213500.KS,2022-12-31
002238.SZ,2022-12-31
000860.KS,2022-12-31
688058.SS,2022-12-31
SGML,2022-12-31
PRC.PA,2022-12-31
PFLC,2022-12-31
ARJO-B.ST,2022-12-31
CYH,2022-12-31
TGT.DE,2021-12-31
ALKIM.IS,2022-12-31
600962.SS,2022-12-31
AVBH,2019-12-31
603037.SS,2022-12-31
STENO.CO,2022-12-31
7184.T,2023-03-31
ASLI.L,2022-12-31
301181.SZ,2022-12-31
605277.SS,2022-12-31
002105.SZ,2022-12-31
WEB.AX,2023-03-31
1867.T,2023-03-31
AVM.AX,2022-12-31
BBTC.NS,2023-03-31
UNVGY,2022-12-31
TSPQ-UN,2021-12-31
4157.TWO,2022-12-31
GMI.SW,2022-12-31
WCIG,2010-12-31
CUPID.NS,2023-03-31
600071.SS,2022-12-31
GSVRF,2022-12-31
TRC.BK,2022-12-31
300788.SZ,2022-12-31
IFGLEXPOR.NS,2023-03-31
3209.TW,2022-12-31
NOTEK.ST,2022-08-31
SUMEETINDS.NS,2023-03-31
EKTR4.SA,2022-12-31
SCMWY,2022-12-31
CIMBT.BK,2022-12-31
CODX,2022-12-31
AFISH.OL,2022-12-31
TTCM,2022-12-31
OXT.AX,2022-12-31
5512.TWO,2022-12-31
PEXZF,2022-12-31
ICC.BK,2022-12-31
PTN,2022-06-30
6142.TW,2022-12-31
6968.HK,2022-12-31
2371.T,2023-03-31
PPC.AT,2021-12-31
0059.HK,2022-12-31
000607.SZ,2022-12-31
ARRKF,2022-10-31
601619.SS,2022-12-31
QUAL.AT,2022-12-31
4162.SR,2022-12-31
GGI.V,2023-01-31
BRSF,2022-12-31
4599.T,2022-07-31
KALO,2021-12-31
STAB,2021-12-31
PLAB,2022-10-31
ESSO.BK,2022-12-31
IPW,2023-06-30
BLESS.BK,2022-12-31
9704.T,2022-12-31
ELLA.L,2014-12-31
OTB.L,2022-09-30
QGSI,2022-05-31
IC.CN,2022-12-31
SPIC.NS,2023-03-31
HTJ.F,2022-12-31
0866.HK,2022-12-31
WOLF,2023-06-25
PAT.WA,2022-12-31
DK,2022-12-31
HBM.DE,2023-02-28
2440.TW,2022-12-31
301207.SZ,2022-12-31
CDSL.NS,2023-03-31
8250.SR,2022-12-31
1240.HK,2022-12-31
TBLA.JK,2022-12-31
BULL.CN,2022-09-30
AFFLE.NS,2023-03-31
011000.KS,2022-12-31
ANX.L,2022-12-31
EMDV.TA,2022-12-31
BOOM,2022-12-31
VIEW,2022-12-31
WTRU,2021-12-31
PNR.AX,2022-06-30
CKG.V,2022-12-31
CBOT.PA,2022-12-31
PAP.BK,2022-12-31
CGSHY,2022-12-31
EMDF,2007-12-31
079430.KS,2022-12-31
4725.T,2022-12-31
300308.SZ,2022-12-31
TSLA,2022-12-31
BICEY,2022-12-31
0312.HK,2022-12-31
6066.HK,2022-12-31
UD2.SI,2022-12-31
POLL.JK,2022-12-31
SLF.TO,2022-12-31
S24.MI,2022-12-31
ECIA,2023-03-31
NHYDY,2022-12-31
300886.SZ,2022-12-31
688002.SS,2022-12-31
UAVS,2022-12-31
0646.HK,2022-12-31
HALKB.IS,2022-12-31
OXIG.L,2023-03-31
0887.HK,2022-12-31
MC.BK,2023-06-30
5288.TW,2022-12-31
MUST.L,2022-12-31
NDLS,2023-01-03
KJL.BK,2022-12-31
ARCANE.ST,2022-12-31
MSI.AX,2022-12-31
MFB.NZ,2023-03-31
CORE-PREF.ST,2022-12-31
VINNY.NS,2023-03-31
000004.SZ,2022-12-31
FTB.JO,2021-06-30
600157.SS,2022-12-31
1783.HK,2023-03-31
PAXH,2023-05-31
ASHL.CN,2022-12-31
AQS.V,2021-12-31
EDE.AX,2023-06-30
4071.SR,2022-12-31
600446.SS,2022-12-31
IEL.AX,2023-06-30
PRTH,2022-12-31
CDXI,2020-12-31
003230.KS,2022-12-31
0475.HK,2023-03-31
MTNB,2022-12-31
BNGA.JK,2022-12-31
SATS,2022-12-31
002572.SZ,2022-12-31
ATEME.PA,2022-12-31
IMD.AX,2023-06-30
NAVINFLUOR.NS,2023-03-31
MTEC.L,2022-05-31
MEKO.ST,2022-12-31
EFN.TO,2022-12-31
STS.V,2022-12-31
NDR.BK,2022-12-31
5142.T,2023-03-31
000903.SZ,2022-12-31
2348.TW,2022-12-31
CFISH.ST,2022-12-31
MLMAZ.BR,2022-12-31
IRON.L,2022-06-30
MTRY,2022-12-31
ATIF,2022-07-31
0185.HK,2022-12-31
FRTG,2022-06-30
008870.KS,2022-09-30
SNA,2022-12-31
003011.SZ,2022-12-31
2223.HK,2022-12-31
UNRV,2022-12-31
AEGN.AT,2022-12-31
3708.HK,2022-06-30
HRTA.JK,2022-12-31
DHAMPURSUG.NS,2023-03-31
ALMAS.PA,2022-06-30
BEES3.SA,2022-12-31
FINOPB.NS,2023-03-31
DAL.L,2022-12-31
1315.TW,2022-12-31
SPWR,2023-01-01
002043.SZ,2022-12-31
4310.SR,2022-12-31
GOLDTECH.NS,2023-03-31
CKI.TO,2022-12-31
TTNP,2022-12-31
TCF.CN,2022-12-31
TCBC,2022-12-31
CCWOF,2022-12-31
LGV,2021-12-31
6460.T,2023-03-31
8269.HK,2023-03-31
603200.SS,2022-12-31
TBX.V,2022-12-31
4435.T,2023-03-31
FEVR.L,2022-12-31
CO,2022-03-31
LEG.AX,2021-12-31
LNG,2022-12-31
KRAH.JK,2018-12-31
ATY.V,2022-12-31
SNL.AX,2023-06-30
TFC,2022-12-31
603535.SS,2022-12-31
API,2022-12-31
CARE.TO,2022-12-31
CHMX,2022-12-31
BUI.BK,2022-12-31
NTIC,2022-08-31
ADSL.NS,2023-03-31
HROW,2022-12-31
RRETY,2022-12-31
HYZN,2022-12-31
ASWRF,2022-12-31
200512.SZ,2022-12-31
UFAB,2021-12-31
2380.SR,2022-12-31
DUELL.HE,2022-08-31
PJP.WA,2021-12-31
UNIP6.SA,2022-12-31
BCI.SN,2022-12-31
WQNI,2005-12-31
BIG.BK,2022-12-31
MVST,2022-12-31
097520.KS,2022-12-31
000822.SZ,2022-12-31
EIQ.AX,2023-06-30
600819.SS,2022-12-31
123700.KS,2022-12-31
000421.SZ,2022-12-31
ATRAV.HE,2022-12-31
NMR.AX,2022-06-30
3920.T,2022-09-30
INVZ,2022-12-31
NANX,2022-12-31
6667.HK,2022-12-31
3099.T,2023-03-31
PEO.WA,2022-12-31
STA.AX,2023-06-30
SR.BK,2022-12-31
ACRS,2022-12-31
092220.KS,2022-12-31
TLSS,2022-12-31
ALHYG.PA,2022-12-31
GFPT-R.BK,2022-12-31
600258.SS,2022-12-31
IDFC.NS,2023-03-31
CXKJ,2022-09-30
YUASA.BK,2022-12-31
0673.HK,2023-03-31
PLT.OL,2022-12-31
600859.SS,2022-12-31
GD,2022-12-31
CAI.VI,2022-12-31
LSAK,2022-06-30
601233.SS,2022-12-31
TPFG.L,2022-12-31
FGFL.CN,2022-06-30
1230.HK,2022-12-31
ATRY.TA,2022-12-31
000731.SZ,2022-12-31
STSA,2022-12-31
AROS-PREF-B.ST,2022-12-31
UTRS,2022-12-31
NBX.OL,2022-12-31
002198.SZ,2022-12-31
3392.T,2023-03-31
MGIC,2022-12-31
DY2.DE,2022-12-31
INLX,2022-12-31
7943.T,2023-03-31
SCHW,2022-12-31
SURYALAXMI.NS,2023-03-31
FKR.MI,2021-12-31
1579.HK,2022-12-31
PRS,2022-12-31
300456.SZ,2022-12-31
8003.HK,2023-03-31
GOBI,2021-12-31
MNLXF,2022-12-31
KLDO,2021-12-31
BPMP,2021-12-31
2982.T,2022-12-31
3676.T,2023-03-31
ARCT,2022-12-31
MGNZ.ME,2022-12-31
8562.T,2023-03-31
SAMAW,2022-12-31
MHI,2023-04-30
TOH.V,2023-03-31
000810.SZ,2022-12-31
CRTG,2022-12-31
TOA.BK,2022-12-31
FFDF,2011-06-30
SFST,2022-12-31
ROIC,2022-12-31
IPL.NS,2023-03-31
INTC,2022-12-31
1286.HK,2022-12-31
UIE.CO,2022-12-31
LGL.AX,2022-06-30
GCG.L,2022-12-31
CNL.V,2022-12-31
068270.KS,2022-12-31
JRS.L,2021-10-31
MASS.V,2023-03-31
600506.SS,2022-12-31
MMAT,2022-12-31
6655.TW,2022-12-31
ABV.AX,2023-06-30
LTMP,2016-12-31
8940.TW,2022-12-31
OPF.WA,2021-12-31
035150.KS,2022-12-31
1004.HK,2022-12-31
000615.SZ,2022-12-31
RAJVIR.NS,2020-03-31
EMN,2022-12-31
603556.SS,2022-12-31
TAPM,2018-12-31
200429.SZ,2022-12-31
GUN.L,2022-07-31
LQZ.F,2022-12-31
600058.SS,2022-12-31
601949.SS,2022-12-31
4588.T,2022-12-31
CIN.AX,2023-06-30
SLB.AX,2022-06-30
9942.TW,2022-12-31
RGI.AX,2022-06-30
DPZ,2023-01-01
HYL.BR,2022-12-31
PATINTLOG.NS,2023-03-31
FNCN3.SA,2021-12-31
600864.SS,2022-12-31
HMHC,2021-12-31
AVRTF,2022-07-31
VCM.TO,2022-06-30
ALBKK.PA,2022-12-31
XALL,2015-12-31
OMKARCHEM.NS,2022-03-31
WPUR,2010-06-30
BIRLACORPN.NS,2023-03-31
6419.T,2023-03-31
JSBL,2020-12-31
4164.SR,2022-12-31
CRJ.WA,2022-12-31
7381.T,2023-03-31
688277.SS,2022-12-31
002047.SZ,2022-12-31
TPTX,2021-12-31
0091.HK,2022-12-31
NMRK,2022-12-31
AREN,2022-12-31
OMF,2022-12-31
TMIN,2022-12-31
GAMA.CN,2023-01-31
24STOR.ST,2020-12-31
6628.HK,2022-12-31
1751.HK,2022-12-31
PCAT.ST,2022-12-31
ABSOF,2022-12-31
1532.HK,2022-12-31
DEN,2022-12-31
LEO.BK,2022-12-31
1583.HK,2022-12-31
AZRE,2021-03-31
4487.T,2022-12-31
JCTCF,2022-08-31
PYPD,2022-12-31
2190.HK,2022-12-31
IRCTC.NS,2023-03-31
TGLS,2022-12-31
EQOSQ,2022-03-31
