symbol,date
SMR,2023-09-30
ASCK,2023-03-31
DFN.TO,2022-11-30
GPCR,2023-09-30
ADBCF,2022-12-31
AACAF,2023-06-30
300531.SZ,2023-03-31
ADFFOODS.NS,2023-09-30
VOG.L,2021-06-30
NIRAJ.NS,2023-09-30
TEPCY,2023-09-30
ACGBF,2023-03-31
ALATF.PA,2021-06-30
9788.T,2023-09-30
ARSLF,2023-02-28
NWM.AX,2023-06-30
SNYYF,2022-12-31
NHC.AX,2023-07-31
FHLT,2023-09-30
BGADF,2023-03-31
BLXX,2020-12-31
LWLW,2023-09-30
CINT,2023-09-30
THANA.BK,2023-09-30
TRUMF,2023-09-30
002625.SZ,2023-09-30
ACD.TO,2023-09-30
600713.SS,2023-09-30
000813.SZ,2023-09-30
000790.SZ,2023-09-30
LI.V,2023-08-31
MDGEF,2023-06-30
BTMD,2023-09-30
IIG.BK,2023-09-30
BFYW,2023-05-31
6580.T,2023-09-30
688318.SS,2023-09-30
AIRA.BK,2023-09-30
RMNIW,2022-03-31
2317.HK,2023-06-30
0M0Q.L,2023-06-30
LXAM,2022-01-31
SATLW,2023-06-30
CAVG,2019-12-31
MOS.L,2022-12-31
AHH-PA,2023-09-30
ANZFF,2023-06-30
4659.T,2023-06-30
ROSE,2023-06-30
ETN,2023-09-30
TMT.BK,2023-09-30
TBI,2023-09-24
MYMX,2023-09-30
1513.TW,2023-09-30
6879.T,2023-09-30
BJRI,2023-10-03
QEC.TO,2023-09-30
044820.KS,2023-09-30
HSY,2023-10-01
DCI,2023-10-31
NEXS.L,2023-03-31
EMPS.CN,2023-07-31
KESORAMIND.NS,2023-09-30
ASXFF,2022-06-30
TDG.V,2023-04-30
S32.AX,2023-06-30
003475.KS,2023-09-30
ETAO,2022-09-30
ALSAU,2023-09-30
GDG.AX,2023-06-30
NLSC,2023-09-30
2726.T,2023-08-31
FNKO,2023-09-30
1849.HK,2023-06-30
AIRS,2023-09-30
BNCH.V,2023-05-31
DCM.NS,2023-09-30
N01.SI,2023-06-30
PV-UN,2022-09-30
002866.SZ,2023-09-30
UNQL,2023-08-31
LGFRY,2023-06-30
300613.SZ,2023-09-30
7908.T,2023-09-30
ALUCON.BK,2023-09-30
002331.SZ,2023-09-30
HUN,2023-09-30
603799.SS,2023-09-30
ADL.DE,2023-06-30
FIVE.IL,2023-06-30
MTT.DE,2023-09-30
BISI.L,2023-06-30
W7L.L,2023-06-30
PMET.V,2023-09-30
HEGR.ST,2023-09-30
CABKA.AS,2023-06-30
5237.T,2023-06-30
RBX.AX,2023-06-30
BUCN.SW,2023-06-30
HOOD,2023-09-30
MDA.TO,2023-09-30
3990.T,2023-08-31
SCRMW,2023-09-30
300462.SZ,2023-03-31
PROSF,2023-03-31
TIG,2022-12-31
KN.PA,2021-06-30
KOTARISUG.NS,2023-09-30
OP-PREF.ST,2023-09-30
HEMO.L,2023-06-30
GRCLF,2023-09-30
SESHAPAPER.NS,2023-09-30
ELD.AX,2023-09-30
601038.SS,2023-09-30
CL.CN,2023-09-30
002522.SZ,2023-09-30
HTBK,2023-09-30
KLNG,2023-06-30
FSI,2023-09-30
ERIC-A.ST,2023-09-30
8923.T,2023-08-31
6182.TWO,2023-09-30
CE,2023-09-30
CR6.DE,2023-09-30
IAC,2023-09-30
600753.SS,2023-09-30
JUVF,2023-09-30
9024.T,2023-09-30
SPCNF,2023-05-31
BICO.ST,2023-06-30
6462.TWO,2023-09-30
GBBT,2020-09-30
MNXXF,2023-03-31
2FE.DE,2023-09-30
SAL.L,2023-06-30
KJELL.ST,2023-09-30
3700.HK,2023-06-30
PVL.PA,2023-03-31
ENLV,2023-09-30
BBIO,2023-09-30
SREINFRA.NS,2023-09-30
1398.HK,2023-09-30
8117.HK,2023-06-30
GRF.MC,2023-09-30
ARENTERP.NS,2023-09-30
NBMLF,2023-06-30
WJX.TO,2023-09-30
HFBL,2023-09-30
GWLIF,2023-09-30
002590.SZ,2023-09-30
CALM,2023-09-02
600397.SS,2023-09-30
AVA,2023-09-30
ASTE,2023-09-30
MNTHY,2022-12-31
SILDF,2023-09-30
0973.HK,2023-03-31
IDX.AX,2023-06-30
SMARTLINK.NS,2023-09-30
3983.HK,2023-06-30
ORIGO.IC,2022-12-31
7819.T,2023-06-30
GEL.MI,2022-06-30
PSPC-UN,2023-03-31
300953.SZ,2023-03-31
PROINDIA.NS,2021-09-30
7483.T,2023-09-30
0P49.L,2023-09-30
DND.TO,2023-09-30
NZYM-B.CO,2023-09-30
LUKEF,2023-03-31
TLGHY,2023-06-30
EPIS-B.ST,2023-09-30
UWEFF,2023-03-31
TDPAY,2022-12-31
BRM.DE,2023-09-30
600229.SS,2023-09-30
GPL,2022-03-31
601999.SS,2023-09-30
MMSI,2023-09-30
600774.SS,2023-09-30
000541.SZ,2023-09-30
6573.TW,2023-09-30
LVOX,2023-09-30
ESAU.MI,2023-06-30
CYB.TO,2023-09-30
TDHOY,2023-09-30
ABDDF,2023-02-28
LNTA.ME,2021-12-31
FSUGY,2023-06-30
MDRM,2015-03-31
MRVL.V,2023-04-30
BOXE.L,2023-03-31
MDXL,2022-12-31
ABS2.DE,2023-09-30
SDI.AX,2023-06-30
1975.T,2023-09-30
NWL.AX,2023-06-30
8121.HK,2023-09-30
CHNGQ,2013-09-30
GOODYEAR.NS,2023-09-30
7942.T,2023-09-30
CTHR,2023-03-31
SNMP,2023-09-30
DPZ,2023-09-10
AVHI,2023-09-30
300609.SZ,2023-09-30
LZGI,2023-02-28
RCL,2023-09-30
058730.KS,2023-09-30
GMGMF,2023-03-31
MTT.V,2023-05-31
VSYM,2020-12-31
300943.SZ,2023-03-31
C07.SI,2023-06-30
NISP.JK,2023-09-30
TNH.BK,2023-07-31
SIGC.L,2023-06-30
DV,2023-09-30
IRLAB-A.ST,2023-09-30
TDAC,2021-09-30
BEAT,2023-09-30
AMS.AX,2022-12-31
ALK-B.CO,2023-09-30
2730.T,2023-09-30
3006.TW,2023-09-30
SDA,2022-12-31
CTA.L,2023-06-30
TDHOF,2023-09-30
POSC,2015-09-30
SNOIF,2023-06-30
ENCP,2023-09-30
RANEHOLDIN.NS,2023-09-30
DIS,2023-09-30
4687.T,2023-09-30
TYCB,2023-09-30
STOWER.BK,2023-06-30
4543.T,2023-09-30
HLTRF,2023-06-30
GEF,2023-07-31
JEF,2023-08-31
0HQ1.L,2023-09-30
PODDARMENT.NS,2023-06-30
0846.HK,2023-06-30
QUOT,2023-06-30
SB-PD,2023-09-30
LFDJF,2022-12-31
1395.HK,2023-06-30
UUL.AX,2022-06-30
MHM.PA,2020-06-30
SFER.MI,2022-12-31
AET.L,2023-06-30
9305.T,2023-09-30
WOSSF,2023-03-31
IPEKE.IS,2023-06-30
TQM-R.BK,2023-03-31
GLE.AX,2023-06-30
8383.HK,2023-02-28
BURCA,2023-09-30
NCF.TO,2023-07-31
NEWGEN.NS,2023-09-30
NHKGF,2023-09-30
FFV.DE,2023-09-30
ADRZY,2023-09-30
PPL-PA.TO,2023-06-30
KIM-PM,2023-09-30
IFFT,2023-09-30
000877.SZ,2023-09-30
SYAAF,2022-12-31
2028.HK,2023-06-30
SPORTKING.NS,2023-09-30
ANAB,2023-09-30
AEAEW,2023-09-30
VNT.AX,2022-12-31
SUR.L,2023-03-31
ALGLD.PA,2022-12-31
HDP.PA,2023-06-30
603256.SS,2023-09-30
NAVINFLUOR.NS,2023-09-30
0449.HK,2019-06-30
300741.SZ,2023-09-30
HSW.IR,2023-06-30
9524.SR,2022-12-31
26490K.KS,2023-09-30
NGRD3.SA,2023-06-30
ESPR,2023-09-30
1731.TW,2023-09-30
DINRF,2023-06-30
IZ.V,2023-03-31
2852.TW,2023-09-30
7679.T,2023-08-31
SIH.AX,2023-06-30
002840.KS,2023-09-30
600479.SS,2023-09-30
AREN,2023-09-30
ALB,2023-09-30
BPOPO,2023-09-30
MKTAY,2023-09-30
BCE-PY.TO,2023-06-30
IP,2023-09-30
BAY.L,2022-12-31
300715.SZ,2023-03-31
FREY.PA,2023-06-30
8515.T,2023-09-30
688600.SS,2023-09-30
OUT.JO,2022-12-31
RESQ.ST,2022-12-31
LWCTF,2012-05-31
CHRA,2023-03-31
CPARU,2022-09-30
0HT4.L,2023-09-30
ASTEC.NS,2023-09-30
SAHRF,2023-03-31
CBTN,2023-06-30
SANA,2023-09-30
1229.HK,2023-03-31
AMAL,2023-09-30
LITH,2019-09-30
9687.T,2023-06-30
5809.T,2023-09-30
6120.TW,2023-09-30
SES,2023-06-30
MEDHLP.ST,2023-09-30
SGI.L,2021-09-30
KKR-PC,2023-09-30
ALCLS.PA,2023-09-30
600455.SS,2023-09-30
ABR-PE,2023-09-30
WIB.DE,2023-09-30
RCDTF,2023-09-30
HD,2023-10-29
GEO,2023-09-30
CHEA,2023-09-30
300478.SZ,2023-03-31
605081.SS,2023-09-30
CNTTQ,2019-03-31
IFCZF,2023-09-30
LADYLU.ST,2023-06-30
603983.SS,2023-09-30
ANGI,2023-09-30
SUMEETINDS.NS,2023-09-30
SCPE.CN,2023-03-31
600909.SS,2023-09-30
CIW.AX,2023-06-30
ADV,2023-09-30
BRITANNIA.NS,2023-09-30
OSTR,2022-09-30
300571.SZ,2023-03-31
XENE,2023-09-30
7619.T,2023-09-30
6118.T,2023-09-30
BMXMF,2023-06-30
NNOMF,2023-06-30
300746.SZ,2023-03-31
KGDEY,2022-12-31
011390.KS,2023-09-30
0LXB.L,2023-09-30
6147.TWO,2023-09-30
300363.SZ,2023-09-30
GCTAF,2022-12-31
JBFCY,2023-06-30
AEPPZ,2023-09-30
IPA,2023-08-09
600178.SS,2023-09-30
PAAS.TO,2023-09-30
BK,2023-09-30
600338.SS,2023-09-30
BEN,2023-09-30
NVJP.DE,2023-06-30
RRTL.DE,2023-06-30
SRHGF,2023-06-30
PJW.BK,2023-09-30
JDVB,2023-09-30
LVX.V,2023-03-31
7012.T,2023-09-30
BGL.AX,2023-06-30
CNGLU,2023-09-30
SLDB,2023-09-30
HFD.L,2023-03-31
CNSP,2023-09-30
533.SI,2022-12-31
FETM,2023-09-30
DHT,2023-09-30
ABEC.DE,2023-09-30
DORM,2023-09-30
8646.HK,2023-06-30
YSACU,2021-09-30
CHEM.JK,2023-09-30
LMRKO,2021-09-30
NO4.SI,2022-06-30
605118.SS,2023-09-30
MWRK,2023-09-30
1083.HK,2023-06-30
002677.SZ,2023-09-30
AFRE.TA,2023-03-31
FHN,2023-09-30
NU.V,2023-03-31
DETEC.HE,2023-06-30
THMUI.BK,2023-09-30
1802.HK,2021-06-30
INDB.MI,2023-06-30
SWPRF,2022-12-31
300442.SZ,2023-03-31
6830.HK,2023-06-30
DWF.HE,2023-06-30
THBRF,2023-03-31
8521.HK,2023-06-30
SQID.CN,2023-09-30
ALV.V,2023-09-30
NSTD,2023-06-30
AMH-PH,2023-09-30
FWAV,2023-09-30
4362.T,2023-09-30
CPI.L,2023-06-30
SRYB,2018-12-31
FUM.L,2023-06-30
KLYG,2008-03-31
KRN.TO,2023-09-30
TFBANK.ST,2023-09-30
601288.SS,2023-09-30
IPZYF,2022-12-31
HREEF,2023-03-31
2121.HK,2023-06-30
NNN-PF,2023-09-30
ITUB4.SA,2023-06-30
PLM,2023-06-30
LL,2023-09-30
JAKK,2023-09-30
002685.SZ,2023-09-30
SAWLF,2023-09-30
060980.KS,2023-09-30
CRG.IR,2023-06-30
ELVG,2023-09-30
NYKAA.NS,2023-09-30
DRE.AX,2023-06-30
6080.HK,2023-03-31
KBSF,2023-04-28
1413.T,2021-12-31
RCR.AX,2022-06-30
DFLIW,2023-09-30
ECOM.V,2023-06-30
OPWEF,2023-05-31
LNK.AX,2023-06-30
688551.SS,2023-09-30
SEK.WA,2023-09-30
GENT.OL,2023-09-30
COMB.BR,2023-06-30
PRVCF,2022-09-30
CLRI,2023-06-30
CNSJF,2023-06-30
FRS.DE,2023-06-30
INLOT.AT,2023-03-31
BW-PA,2023-09-30
CRCW,2023-09-30
011280.KS,2023-09-30
ESGRO,2023-09-30
BCOR,2023-09-30
019180.KS,2023-09-30
034300.KS,2023-09-30
006360.KS,2023-09-30
6362.T,2023-09-30
MFA,2023-09-30
CPWR,2023-09-30
1501.HK,2023-06-30
0927.HK,2023-03-31
8153.HK,2023-09-30
JUN,2023-06-30
HRN.AX,2023-06-30
3552.TWO,2023-09-30
HTAQ-UN,2022-06-30
GLOP-PC,2023-03-31
RCF.NS,2023-09-30
HRTIS.HE,2023-06-30
MNTC.ST,2023-09-30
PTC.NS,2023-09-30
0272.HK,2023-06-30
2838.TW,2023-09-30
603968.SS,2023-09-30
PZZA.JK,2023-09-30
DWAC,2023-09-30
VWFB,2023-09-30
DXS.AX,2023-06-30
AVTX,2023-09-30
AFI,2021-12-31
LVWD,2008-06-30
CEIX,2023-09-30
HEAT.CN,2023-03-31
3149.TW,2023-09-30
CORA.L,2023-06-30
9882.T,2023-09-30
6257.T,2023-06-30
CRBJF,2022-12-31
0104.HK,2023-03-31
BTDPY,2023-06-30
ABST.TO,2023-03-31
002119.SZ,2023-09-30
006980.KS,2023-09-30
DUSIT.BK,2023-06-30
009970.KS,2023-09-30
3728.HK,2023-03-31
603283.SS,2023-09-30
NILAINFRA.NS,2023-09-30
NDGPF,2022-12-31
STK.CN,2023-06-30
GMIN.V,2023-06-30
3798.T,2023-09-30
CCTC,2023-09-30
0L9F.L,2023-09-30
CBNK,2023-09-30
SNX.WA,2023-06-30
GZF.DE,2023-06-30
ALAGR.PA,2022-12-31
VTAGY,2023-03-31
GEST.MC,2023-09-30
REAX,2023-09-30
RATO-A.ST,2023-09-30
NLMK.ME,2021-12-31
063160.KS,2023-09-30
C7C1.F,2023-06-30
TOTZF,2023-09-30
CRWOF,2023-03-31
002640.SZ,2023-09-30
BLA.BK,2023-09-30
NC.BK,2023-09-30
NVAX,2023-09-30
KLD.V,2023-03-31
FID.AX,2023-06-30
RECHF,2023-03-31
ALDEV.PA,2023-06-30
4685.T,2023-09-30
QKLS,2015-12-31
002957.SZ,2023-09-30
VRBCF,2023-06-30
WSR.AX,2022-06-30
2528.HK,2023-06-30
ARA.MX,2023-09-30
YUMM,2023-06-30
AUT.AX,2023-06-30
TIPH.BK,2023-09-30
CDMIL.ST,2023-09-30
9688.HK,2023-09-30
UNVR,2023-06-30
307.F,2023-06-30
MODU.HE,2023-06-30
WMS,2023-09-30
8262.HK,2023-06-30
UOLGF,2023-06-30
STPJF,2014-09-30
LUMAXTECH.NS,2023-09-30
BCM.V,2023-09-30
AMH-PG,2023-09-30
RNECF,2023-06-30
RMNXF,2023-07-31
LGL,2023-09-30
005305.KS,2023-09-30
SAM.BK,2023-09-30
0669.HK,2023-06-30
NVR,2023-09-30
BBY.L,2023-06-30
PTT.BK,2023-09-30
MRC.TO,2023-09-30
HGBL,2023-09-30
CPF.BK,2023-09-30
002196.SZ,2023-09-30
LINK.OL,2023-03-31
MAACU,2021-06-30
AAK.ST,2023-09-30
GTGEF,2023-03-31
KIO.JO,2023-06-30
ATXS,2023-09-30
CDBT,2009-03-31
300427.SZ,2023-03-31
NOURF,2022-06-30
BNNR,2022-12-31
MBR.WA,2023-09-30
SLS,2023-09-30
WAR.AX,2023-06-30
MGNI,2023-09-30
RWE.DE,2023-09-30
SALEE.BK,2023-09-30
4532.TW,2023-09-30
MEDC.JK,2023-09-30
LCUT,2023-09-30
TASCO.BK,2023-09-30
300908.SZ,2023-06-30
CBPI,2022-04-30
4801.T,2023-09-30
PBX.V,2023-03-31
GGEO.ST,2023-09-30
0E1L.L,2023-09-30
603226.SS,2023-09-30
ABB.NS,2023-06-30
HERC.L,2023-03-31
A2M.AX,2023-06-30
GLPGF,2023-06-30
SKRR.V,2023-01-31
SHPNF,2023-04-30
8422.TW,2023-09-30
0HOU.L,2023-09-30
ADRNY,2023-09-30
DBREALTY.NS,2023-09-30
2127.T,2023-09-30
BTCX.ST,2023-07-31
AMB.WA,2023-09-30
ATLKY,2023-09-30
ICOA,2015-03-31
6955.T,2023-09-30
KBANK.BK,2023-09-30
BANPU.BK,2023-09-30
CSGN.SW,2022-12-31
YUM,2023-09-30
000780.SZ,2021-09-30
KPCUF,2023-09-30
ASGN,2023-09-30
011230.KS,2023-09-30
600550.SS,2023-09-30
MANINFRA.NS,2023-06-30
4072.T,2023-09-30
8046.TW,2023-09-30
ADTR.ST,2023-09-30
WBAH.DE,2022-06-30
OBTEF,2022-06-30
ANTO.L,2023-06-30
EWCZ,2023-09-30
BRG.AX,2023-06-30
SMTUF,2022-12-31
MIDS.ST,2023-09-30
3222.T,2023-08-31
601398.SS,2023-09-30
CYBQY,2023-09-30
SOON.OL,2023-06-30
MAANF,2023-03-31
ECF.DE,2022-12-31
CGJTF,2023-09-30
RGLSF,2023-03-31
VPRB,2023-09-30
PEAB3.SA,2023-06-30
0365.HK,2023-06-30
N4P.L,2023-06-30
300131.SZ,2023-09-30
FOBIF,2023-03-31
601018.SS,2023-09-30
SFOSF,2023-03-31
CTRE,2023-09-30
1937.HK,2023-06-30
603666.SS,2023-09-30
ALCOR.PA,2022-12-31
CHL.AX,2023-06-30
VIVA3.SA,2023-06-30
CFN.LS,2023-06-30
ATVXF,2023-05-31
0SD7.L,2021-03-31
TORO,2023-06-30
002889.SZ,2023-09-30
2195.HK,2022-12-31
2612.TW,2023-09-30
LGV,2022-09-30
ALPN,2023-09-30
7357.T,2023-08-31
TWOH.CN,2023-09-30
000860.KS,2023-09-30
MED,2023-09-30
USPH,2023-09-30
5959.T,2023-09-30
600019.SS,2023-09-30
UBSG.SW,2023-09-30
JDF.BK,2023-09-30
PFT.AX,2023-06-30
MI6.AX,2022-06-30
GALIM.PA,2023-06-30
LAAAU,2022-09-30
4446.T,2023-07-31
EAP.CN,2022-03-31
WLWHY,2023-06-30
KPRX,2023-09-30
2715.T,2023-09-30
ENOB,2023-06-30
0663.HK,2023-06-30
ASTS,2023-09-30
BLGVF,2023-03-31
SII.PA,2023-03-31
2169.HK,2023-06-30
4078.T,2023-09-30
U,2023-09-30
BGI.NZ,2023-03-31
AXE.V,2023-03-31
ECX.AX,2022-09-30
SAIA,2023-09-30
ILK2S.HE,2022-03-31
TKT.BK,2023-09-30
077500.KS,2023-09-30
PTS.TO,2022-03-31
003495.KS,2023-09-30
4506.T,2023-09-30
SBCF,2023-09-30
5367.T,2023-09-30
6121.TWO,2023-09-30
AFLYY,2023-09-30
001896.SZ,2023-09-30
LLY.SW,2023-09-30
IBMA.BR,2023-06-30
NP5.DE,2023-06-30
TKN-R.BK,2023-06-30
EMNT.V,2023-03-31
BLLG.CN,2022-12-31
BRW.L,2022-03-31
0NIQ.L,2023-09-30
SBTX.L,2022-12-31
0434.HK,2023-06-30
AOJ-B.CO,2023-09-30
STJO,2016-09-30
UP.CN,2023-06-30
MOGLF,2022-12-31
6740.T,2023-09-30
1432.TW,2023-09-30
VQA.V,2023-03-31
EMHTF,2022-06-30
ORIENTALTL.NS,2023-09-30
GPRO,2023-09-30
0LXC.L,2023-10-29
TTAM.TA,2023-03-31
BCDA,2023-09-30
RCIAF,2023-06-30
NFBK,2023-09-30
006060.KS,2023-09-30
CMIG3.SA,2023-06-30
600820.SS,2023-09-30
STHZ.CN,2022-12-31
2514.TW,2023-09-30
HLIO,2023-09-30
TMO,2023-09-30
MS-PP,2023-09-30
REFEX.NS,2023-09-30
BNLI.JK,2023-09-30
ALPAT.PA,2022-12-31
CSBI,2004-09-30
CEMI,2022-12-31
MLAZL.PA,2021-12-31
ELAL.TA,2023-06-30
IMR.AX,2022-12-31
ZYME,2023-09-30
WWTIF,2023-03-31
DLM.AX,2021-12-31
ORUP.ME,2021-12-31
ARRJF,2023-06-30
SRA.V,2023-03-31
APLUF,2023-06-30
RLS.ST,2023-06-30
SCHB.OL,2023-06-30
IMU.AX,2023-06-30
0886.HK,2021-09-30
VNUE,2023-09-30
8795.T,2023-09-30
FR.PA,2023-06-30
TSF.CN,2022-09-30
603823.SS,2023-09-30
WMPP.JK,2023-09-30
ACPIF,2023-06-30
AVNBF,2023-03-31
002538.SZ,2023-09-30
002251.SZ,2023-09-30
WAB,2023-09-30
600100.SS,2023-09-30
IVC,2023-03-31
HHGCU,2023-09-30
OPFI,2023-09-30
BIPC,2023-09-30
2351.TW,2023-09-30
0DLI.L,2023-06-30
FONDIA.HE,2023-06-30
LBNKF,2023-03-31
HNW,2023-04-30
WGC.CN,2022-09-30
PEN.AX,2023-06-30
6070.T,2023-09-30
6238.T,2023-09-30
BLUT4.SA,2021-09-30
CYB.MI,2023-06-30
AMUND.AS,2022-12-31
LSX.AX,2022-07-31
CHWTF,2022-12-31
PCELF,2023-06-30
VTAQ,2022-06-30
ALKEY.PA,2023-06-30
CRAB.JK,2023-09-30
TRI.L,2023-03-31
PSYBF,2023-03-31
AUAG.CN,2023-03-31
PCHK,2013-05-31
1245.HK,2023-03-31
NEWD.CN,2023-07-31
PEGRU,2023-09-30
NBA.LS,2023-06-30
NDGPY,2022-12-31
1045.HK,2023-06-30
UTDI.DE,2023-09-30
9633.T,2023-09-30
601678.SS,2023-09-30
CI.BK,2023-09-30
603117.SS,2023-09-30
MCB.TO,2023-09-30
002335.SZ,2023-09-30
PLRB.V,2023-03-31
BNGLF,2023-03-31
FULO,2023-09-30
011170.KS,2023-09-30
NXMH,2023-07-31
IVCPU,2023-09-30
DAF.AX,2023-06-30
TSI.BK,2023-09-30
GMETF,2023-03-31
3390.HK,2023-06-30
HLVX,2023-09-30
NXH.V,2023-03-31
002918.SZ,2023-09-30
GXGXW,2023-06-30
002824.SZ,2023-09-30
OXLC,2023-03-31
4346.T,2023-06-30
PHIO,2023-09-30
CIXPF,2023-06-30
5522.TW,2023-09-30
300044.SZ,2023-09-30
000048.SZ,2023-09-30
600162.SS,2023-09-30
AXB.IL,2023-09-30
CAG.AX,2022-12-31
688006.SS,2023-09-30
ALLUX.PA,2023-06-30
BURE.ST,2023-03-31
MCOV-B.ST,2023-09-30
GEOUF,2023-03-31
3459.T,2023-01-31
0826.HK,2023-06-30
QVE.AX,2023-06-30
300414.SZ,2023-06-30
AM,2023-09-30
PFFOF,2023-02-28
UPF.BK,2023-09-30
NCACU,2023-09-30
IVRO,1997-06-30
GL.BK,2020-12-31
UNIT.TA,2023-09-30
2607.TW,2023-09-30
FDS,2023-08-31
PMDKF,2023-06-30
ADEA,2023-09-30
AJINF,2023-06-30
6245.T,2023-09-30
CMT,2023-09-30
600230.SS,2023-09-30
IIAC,2021-09-30
301113.SZ,2023-03-31
PFWIQ,2017-09-30
1515.HK,2023-06-30
T3T1.DE,2023-06-30
ASKN.DE,2021-06-30
ORVR3.SA,2023-03-31
AGI.AX,2023-06-30
AVIA.JK,2023-06-30
1908.HK,2023-06-30
5013.T,2023-09-30
GRSE.NS,2023-09-30
PKANF,2023-03-31
CGCBV.HE,2023-09-30
GSR.AX,2022-06-30
6186.T,2023-09-30
601229.SS,2023-09-30
UGHL,2020-09-30
PFS,2023-09-30
RILYH,2023-09-30
002578.SZ,2023-09-30
3993.HK,2023-09-30
HEKTS.IS,2023-09-30
EUR.PA,2023-09-30
MRN.PA,2023-06-30
PBX.WA,2023-09-30
0809.HK,2023-06-30
TTO.DE,2023-06-30
WWI.AX,2023-06-30
ASO,2023-07-29
AQSZF,2022-09-30
TITAN.NS,2023-09-30
LPBC,2009-03-31
UURAF,2023-03-31
DLTA.V,2023-03-31
FFIE,2023-09-30
WAT.AX,2023-06-30
SVOL-A.ST,2023-08-31
2588.HK,2023-06-30
GOOD.JK,2023-09-30
OPTI.BR,2023-06-30
GNNSF,2023-06-30
UPRO.ME,2023-06-30
RBLX,2023-09-30
STM.L,2023-06-30
RI.SW,2022-12-31
000910.KS,2023-09-30
CFRESH.BK,2023-09-30
FGPRB,2023-04-30
QTRHF,2023-09-30
YOO.V,2023-06-30
600486.SS,2023-09-30
HME.V,2023-06-30
PENINLAND.NS,2023-09-30
YIHCF,2023-06-30
TLT1V.HE,2023-09-30
STG.L,2023-06-30
NETM-B.ST,2023-09-30
PRX.AS,2023-03-31
2231.HK,2023-06-30
GLOP-PA,2023-03-31
SBSNY,2023-09-30
0716.HK,2023-06-30
DLNG-PB,2023-06-30
8018.T,2023-09-30
688505.SS,2023-06-30
VPLAY-A.ST,2023-06-30
ICESEA.IC,2023-06-30
HCI.JO,2023-03-31
3281.T,2023-02-28
0HCR.L,2023-09-30
4020.SR,2023-09-30
BASC.L,2023-06-30
600558.SS,2023-09-30
L-PB.TO,2023-09-30
NUHCM.IS,2023-03-31
DGNOF,2023-03-31
002726.SZ,2023-09-30
TRP-PD.TO,2023-06-30
ENBA,2023-09-30
1475.HK,2023-06-30
PCTL,2022-09-30
GTYH,2022-03-31
COG.WA,2023-09-30
3004.T,2023-09-30
BRLIU,2023-09-30
0768.HK,2023-03-31
8358.TWO,2023-09-30
FSNUF,2023-09-30
MDTR.TA,2023-03-31
2540.TW,2023-09-30
7952.T,2023-09-30
155660.KS,2023-09-30
NBVENTURES.NS,2022-03-31
ACST.JK,2023-09-30
301022.SZ,2023-03-31
300562.SZ,2023-06-30
PDLMF,2022-12-31
603444.SS,2023-09-30
HERANBA.NS,2023-09-30
BUY.AX,2023-06-30
8466.TW,2023-09-30
4394.T,2023-08-31
GSS.V,2023-03-31
DLE.IR,2023-06-30
SRAFF,2023-03-31
603722.SS,2023-09-30
329180.KS,2023-03-31
STMNF,2023-06-30
UNIP3.SA,2023-09-30
MMTOF,2023-09-30
000725.KS,2023-09-30
103590.KS,2023-09-30
003230.KS,2023-09-30
SELMC.NS,2023-09-30
ALA-PK.TO,2023-03-31
AFI.CN,2023-02-28
NWR.BK,2023-09-30
TEF.MC,2023-09-30
TPL.V,2023-09-30
688239.SS,2023-09-30
2099.HK,2023-09-30
002310.SZ,2023-09-30
GRNT,2023-09-30
ACBCQ,2007-09-30
ACMLF,2023-06-30
AMMCF,2023-06-30
0LRL.L,2023-09-30
ISVLF,2023-03-31
FGBI,2023-09-30
WIRE,2023-09-30
BBAJIOO.MX,2023-09-30
300890.SZ,2023-03-31
ACUT,2023-09-30
MASS,2023-09-30
RLT.MI,2023-06-30
NAG.AX,2023-06-30
RITM-PC,2023-09-30
DRLCO.CO,2022-06-30
ZTAQU,2023-03-31
RAD.AX,2022-06-30
1848.HK,2023-06-30
GNSMF,2023-04-30
0278.HK,2023-03-31
PARAS.NS,2023-09-30
PLCN.CN,2023-06-30
8935.T,2023-09-30
BHHKF,2022-09-30
LIT.BK,2023-09-30
RAND.AS,2023-09-30
LUNG,2023-09-30
SAKAR.NS,2023-09-30
NMTR,2023-03-31
CHNC,2012-02-29
KURI,2021-06-30
605162.SS,2023-09-30
9763.T,2023-09-30
VTAS.L,2023-01-31
NVGI,2021-09-30
ENVIP.OL,2023-09-30
605199.SS,2023-09-30
FNLPF,2023-06-30
NH,2023-09-30
IUGNF,2022-06-30
NWWCF,2023-03-31
FCRD,2022-12-31
3657.T,2023-07-31
Z2U.AX,2022-06-30
CNTMF,2023-06-30
GODREJIND.NS,2023-09-30
APELF,2023-09-30
6188.TWO,2023-09-30
LMAT,2023-09-30
LIVE,2023-06-30
UNS.TO,2023-03-31
FSTR,2023-09-30
IPG,2023-09-30
6185.HK,2023-09-30
DCHIY,2022-12-31
0082.HK,2023-06-30
NMMC,2022-06-30
VRSEF,2023-03-31
PNA1V.HE,2023-04-30
RWNFF,2023-06-30
EGPLF,2023-03-31
AH.TO,2023-03-31
4722.TW,2023-09-30
XTE.AX,2023-06-30
NETC-UN,2023-09-30
MFDB,2009-09-30
VUPPF,2023-06-30
WEWIN.NS,2023-09-30
BDB.MI,2022-12-31
PBAJ,2023-09-30
MTVC-UN,2023-03-31
RUBLF,2023-06-30
BGC.BK,2023-09-30
6644.T,2023-09-30
