symbol,date
BRAM.JK,2022-12-31
CACC,2022-12-31
000320.KS,2022-12-31
AVD,2022-12-31
OLY.TO,2022-12-31
601997.SS,2022-12-31
194370.KS,2022-12-31
MEDPLUS.NS,2023-03-31
SCLEU,2021-12-31
MHO,2022-12-31
7059.T,2023-03-31
SCL.AX,2022-12-31
DCSI.CN,2022-12-31
MGT.BK,2022-12-31
SAPPHIRE.NS,2023-03-31
603489.SS,2022-12-31
PAUFF,2023-06-30
BRFL.NS,2022-03-31
VRBCF,2022-12-31
FSHRF,2022-12-31
FTI,2022-12-31
MVP.TO,2022-12-31
603896.SS,2022-12-31
LVCLY,2023-06-30
603115.SS,2022-12-31
000630.SZ,2022-12-31
6677.HK,2022-12-31
JBOG.PA,2022-12-31
OXM,2023-01-28
NFX.L,2023-03-31
002212.SZ,2022-12-31
RUPA.NS,2023-03-31
INQD,2022-12-31
CLC.CN,2022-11-30
0609.HK,2022-12-31
ARI,2022-12-31
SRBCF,2022-10-31
KIIIU,2021-12-31
ACAST.ST,2022-12-31
600019.SS,2022-12-31
4915.TW,2022-12-31
SILDF,2023-03-31
HARSHA.NS,2023-03-31
GIPR,2022-12-31
137310.KS,2022-12-31
7522.T,2023-03-31
3281.T,2022-08-31
VQT.DE,2022-12-31
TRMK,2022-12-31
2340.HK,2022-12-31
MTLA.DE,2022-12-31
HPGLY,2022-12-31
2120.SR,2022-12-31
SMAGF,2021-12-31
MUL.L,2023-03-31
000597.SZ,2022-12-31
SJ.TO,2022-12-31
OSBC,2022-12-31
HALS.ME,2020-12-31
SNA,2022-12-31
VODPF,2023-03-31
004250.KS,2022-12-31
1428.HK,2023-03-31
TPB,2022-12-31
0400.HK,2022-12-31
QNCX,2022-12-31
SNNY,2021-12-31
CORS,2022-12-31
GPKUF,2022-09-30
GNRO.PA,2022-12-31
601166.SS,2022-12-31
DOOR,2023-01-01
WGC.CN,2021-12-31
RWAY,2022-12-31
HKHHF,2022-12-31
2445.T,2023-03-31
LUMB,2022-12-31
OCANF,2022-12-31
603033.SS,2022-12-31
GT1.AX,2022-06-30
PPOKF,2022-12-31
600565.SS,2022-12-31
0065.HK,2022-12-31
MAHSCOOTER.NS,2023-03-31
GATEWAY.NS,2023-03-31
HINDOILEXP.NS,2023-03-31
BIE.MI,2022-12-31
EFX,2022-12-31
085620.KS,2022-12-31
300321.SZ,2022-12-31
ESAU.CN,2023-06-30
MLNMA.PA,2018-12-31
000929.SZ,2022-12-31
GBMC.CN,2020-11-30
ASBI.JK,2022-12-31
VINO,2022-12-31
EFC-PB,2022-12-31
NATCOPHARM.NS,2023-03-31
SPOK,2022-12-31
KZOSP.ME,2020-12-31
ARA.JO,2022-12-31
KWGBF,2022-12-31
300390.SZ,2022-12-31
MOM.AX,2022-06-30
BTVCY,2023-09-30
5017.T,2023-03-31
SIRR,2020-12-31
ORBN,2006-12-31
AARVI.NS,2023-03-31
STLA,2022-12-31
CPU2.F,2022-12-31
USIM6.SA,2022-12-31
APEMY,2022-12-31
EVERESTIND.NS,2023-03-31
PSORF,2022-12-31
NATION.BK,2022-12-31
FLL,2022-12-31
GSAQ,2021-12-31
1884.T,2023-03-31
D03.SI,2023-04-30
RISH.OL,2022-12-31
TAYD,2023-05-31
8213.TW,2022-12-31
DOM.ST,2022-12-31
6027.T,2023-03-31
0732.HK,2022-12-31
RKHNF,2022-12-31
1713.TW,2022-12-31
0687.HK,2022-12-31
VNG.BK,2022-12-31
IGG.L,2023-05-31
DYA.TO,2022-12-31
CERV.TO,2020-12-31
MULQ.ST,2021-12-31
MSKY.JK,2022-12-31
ENER,2022-12-31
2382.HK,2022-12-31
FSNBW,2021-12-31
8105.TW,2022-12-31
KGEN.BK,2022-12-31
TTLHF,2023-03-31
2310.SR,2022-12-31
BOLT.CN,2022-12-31
VE.MI,2022-12-31
NZP.V,2023-03-31
GPIPF,2023-03-31
BAC-PE,2022-12-31
TNJIF,2022-12-31
CMSINFO.NS,2023-03-31
CDROW,2022-12-31
VYBE,2022-12-31
WT,2022-12-31
603588.SS,2022-12-31
ALEMV.PA,2022-09-30
035000.KS,2022-12-31
COVTY,2022-12-31
300998.SZ,2022-12-31
TWRFF,2022-10-31
MLBI.JK,2022-12-31
IPXAF,2022-09-30
601811.SS,2022-12-31
OPF.WA,2021-12-31
1429.HK,2023-03-31
CTSH,2022-12-31
600177.SS,2022-12-31
CL,2022-12-31
600712.SS,2022-12-31
MYCLF,2022-06-30
000757.SZ,2022-12-31
SHRIPISTON.NS,2023-03-31
0157.HK,2022-12-31
9991.T,2023-03-31
DNT.TO,2022-12-31
7417.T,2023-03-31
600050.SS,2022-12-31
GFI.NZ,2023-03-31
8135.HK,2020-12-31
GDC.AX,2022-06-30
BM.BK,2022-12-31
BRX,2022-12-31
LEVE3.SA,2022-12-31
SSG.OL,2022-12-31
2373.TW,2022-12-31
SHAP-UN,2022-12-31
SREN.SW,2022-12-31
KINZU,2022-12-31
8089.HK,2019-12-31
IMKTA,2023-09-30
300294.SZ,2022-12-31
JTLIND.NS,2023-03-31
TALWALKARS.NS,2018-03-31
0RNP.L,2022-12-31
300822.SZ,2022-12-31
CCCM.V,2022-08-31
300179.SZ,2022-12-31
NOTR,2022-08-31
601018.SS,2022-12-31
HCANF,2022-12-31
SCTY,2020-12-31
000833.SZ,2022-12-31
ADFS,2011-12-31
0223.HK,2023-03-31
MCB.TO,2022-12-31
ABDX.L,2023-06-30
6364.T,2023-03-31
052690.KS,2022-12-31
VTYB,2022-12-31
SKBSY,2022-12-31
ENKAI.IS,2022-12-31
DEER,2011-12-31
028670.KS,2022-12-31
LECRF,2022-10-31
MBAC-UN,2022-12-31
POETF,2020-12-31
0QKD.L,2022-12-31
JAIRF,2023-03-31
RED.AX,2023-06-30
HPMM,2018-11-30
MNTS,2022-12-31
MASTER.BK,2021-12-31
MEDXF,2023-03-31
RIGD.IL,2023-03-31
IPZYF,2022-12-31
DGTHF,2022-05-31
JXNFL,2022-12-31
ACARIX.ST,2022-12-31
POGS,2004-09-30
002252.SZ,2022-12-31
0HOY.L,2022-12-31
000971.SZ,2022-12-31
ALUCON.BK,2022-12-31
QNTO,2022-12-31
AMER3.SA,2022-12-31
002306.SZ,2022-12-31
GOOG,2022-12-31
GMA.AX,2021-12-31
600466.SS,2022-12-31
SCGY,2022-12-31
EQN.L,2020-12-31
CRBP2.PA,2022-12-31
ACIU,2022-12-31
EDR.MC,2023-03-31
HOCPF,2023-03-31
200550.SZ,2022-12-31
GLNCY,2022-12-31
DOC.AX,2022-12-31
6606.HK,2022-12-31
WILLAMAGOR.NS,2023-03-31
THBRF,2022-06-30
301123.SZ,2022-12-31
285130.KS,2022-12-31
4337.T,2023-03-31
TILT.NE,2022-12-31
ACU.V,2022-03-31
WWTIF,2022-12-31
3540.TWO,2022-12-31
WRES.L,2020-12-31
STLY,2022-12-31
CTM.ST,2022-12-31
DEEPENR.NS,2023-03-31
DEEPAKNTR.NS,2023-03-31
SNW.DE,2022-12-31
GZZ.V,2020-12-31
600739.SS,2022-12-31
ORVR3.SA,2022-12-31
BBRDF,2022-12-31
VIBVY,2022-12-31
GHE.L,2022-12-31
THA.JO,2022-09-30
MOVI3.SA,2022-12-31
BOAS,2021-12-31
MEX.L,2022-12-31
CBHD.DE,2023-09-30
ZPAS,2020-12-31
NTD.AX,2023-06-30
NMM,2022-12-31
300549.SZ,2022-12-31
MXG.TO,2022-12-31
002921.SZ,2022-12-31
LBRDP,2022-12-31
SIOLF,2022-12-31
STSN,2010-12-31
2KD.DE,2022-12-31
MGIC.TA,2022-12-31
THWWW,2022-12-31
2558.HK,2022-12-31
012280.KS,2022-12-31
BBDC,2022-12-31
0487.HK,2022-12-31
OMHI,2022-08-31
ESPGY,2022-12-31
RBMTF,2021-12-31
MAHLY,2023-03-31
NLTA.V,2022-06-30
603638.SS,2022-12-31
0587.HK,2022-12-31
600585.SS,2022-12-31
BOREO.HE,2022-12-31
MEAL.L,2021-12-31
CTH.L,2021-09-30
PRVCF,2021-12-31
SVSN,2009-06-30
AJRD,2022-12-31
BIREF,2022-12-31
5727.T,2023-03-31
0952.HK,2022-12-31
0IW3.L,2022-12-31
FPAR-D.ST,2022-12-31
HMI.DE,2022-12-31
HUT.TO,2022-12-31
BGAOY,2022-12-31
MERC,2022-12-31
002734.SZ,2022-12-31
000027.SZ,2022-12-31
INTC,2022-12-31
DECCANCE.NS,2023-03-31
IMG.TO,2022-12-31
SPRY,2022-12-31
PLAN,2022-01-31
8157.T,2023-03-31
NEF.DE,2022-12-31
PCYG,2023-06-30
AIG,2022-12-31
2618.HK,2022-12-31
KAIIU,2022-12-31
NOC.V,2022-09-30
000576.SZ,2022-12-31
002476.SZ,2022-12-31
TETC,2022-03-31
2258.HK,2022-12-31
9553.SR,2022-12-31
MJHI,2022-05-31
077970.KS,2022-12-31
5121.T,2023-03-31
002620.KS,2022-12-31
0K8M.L,2022-12-31
4971.T,2022-12-31
4826.T,2023-06-30
3680.HK,2022-12-31
SECU.V,2022-09-30
LIS.V,2021-12-31
MIO.AX,2023-03-31
WNWD.L,2022-12-31
LCMRF,2022-12-31
8242.T,2023-03-31
XANO-B.ST,2022-12-31
300125.SZ,2022-12-31
1765.HK,2022-08-31
300198.SZ,2022-12-31
PKI.TO,2022-12-31
TAVHY,2022-12-31
600732.SS,2022-12-31
A.BK,2022-12-31
TELDF,2022-12-31
UVA.AX,2022-06-30
GLAB.CN,2023-01-31
SVOL-B.ST,2023-08-31
DAAWAT.NS,2023-03-31
ALFOC.PA,2023-03-31
6033.HK,2023-03-31
GNRV,2022-12-31
PRVB,2022-12-31
9743.T,2023-01-31
VAL-P.V,2023-06-30
AAGRY,2022-12-31
AVST.L,2021-12-31
INFN,2022-12-31
TLLZF,2022-12-31
603958.SS,2022-12-31
FSXLF,2022-12-31
001301.SZ,2022-12-31
001260.SZ,2022-12-31
4389.T,2023-03-31
688239.SS,2022-12-31
8419.HK,2022-12-31
CATC,2022-12-31
VERY,2022-12-31
300566.SZ,2022-12-31
PSI.TO,2022-12-31
028050.KS,2022-12-31
0LD8.L,2023-01-28
PENG-B.ST,2022-12-31
MLM,2022-12-31
ARVEE.NS,2023-03-31
0RI3.L,2022-12-31
SRZNW,2022-12-31
EMCMF,2022-12-31
6230.TW,2022-12-31
RCSL3.SA,2022-12-31
SPECIALITY.NS,2023-03-31
0RH1.L,2022-12-31
RVXCF,2022-12-31
688737.SS,2022-12-31
CRMT,2023-04-30
BODALCHEM.NS,2023-03-31
BP.L,2022-12-31
0266.HK,2023-03-31
1091.HK,2022-12-31
002128.SZ,2022-12-31
SIMECB.MX,2022-12-31
2002.TW,2022-12-31
603893.SS,2022-12-31
300137.SZ,2022-12-31
PSAG,2021-12-31
LCCINFOTEC.NS,2023-03-31
2198.HK,2022-12-31
ERTH.CN,2022-12-31
ESK.V,2023-02-28
2024.TW,2022-12-31
6856.T,2022-12-31
GEOS,2023-09-30
ENJYQ,2021-12-31
KWG.L,2022-12-31
TDRN.TA,2022-12-31
LOTUSEYE.NS,2023-03-31
ATCX,2022-12-30
PAX.ST,2022-12-31
4998.T,2023-03-31
SCL.TO,2022-12-31
300819.SZ,2022-12-31
HAS.AX,2023-06-30
6800.T,2023-03-31
ECK.DE,2022-12-31
004890.KS,2022-12-31
7270.T,2023-03-31
600275.SS,2021-12-31
SRUTF,2021-02-28
SOS.L,2023-03-31
MBC.DE,2019-06-30
PCRCF,2022-12-31
THCC,2021-06-30
SGDH,2004-07-31
CROMPTON.NS,2023-03-31
CVAT,2023-06-30
DAU.V,2022-12-31
AZEV4.SA,2022-12-31
600459.SS,2022-12-31
MTTRY,2022-09-30
0JS2.L,2023-01-28
688101.SS,2022-12-31
HNDI,2016-05-31
SOLLY,2022-12-31
OLGERD.IC,2023-02-28
CLV.AX,2023-07-31
SPALI.BK,2022-12-31
RFHRF,2022-12-31
AZI.AX,2023-06-30
MAURY,2023-03-31
BMRA,2023-05-31
4722.T,2022-12-31
PIII,2022-12-31
600105.SS,2022-12-31
GWB,2021-09-30
005740.KS,2022-12-31
GILXF,2022-12-31
JSM,2022-12-31
CDBMF,2022-12-31
MLAC,2022-12-31
KLO.AX,2022-03-31
6464.T,2022-12-31
APOLLOPIPE.NS,2023-03-31
PRR.CN,2022-08-31
CTYP,2007-12-31
SIPN,2010-12-31
GOB.SW,2022-12-31
HJGP,2021-12-31
RRX,2022-12-31
CENX,2022-12-31
DRUNF,2022-12-31
7004.T,2023-03-31
000792.SZ,2022-12-31
9910.TW,2022-12-31
APXYY,2022-12-31
WLMM4.SA,2022-12-31
ITM.WA,2020-12-31
1716.T,2023-06-30
HBFG.CN,2022-12-31
ENHT,2009-12-31
RCM,2022-12-31
TAMU.JK,2022-12-31
2885.TW,2022-12-31
FRC,2022-12-31
600629.SS,2022-12-31
NOG,2022-12-31
PTNUF,2022-06-30
YEWTF,2022-12-31
EHC,2022-12-31
CATR.PA,2022-12-31
7DIG.L,2021-12-31
GDIFF,2022-12-31
GLE.L,2023-06-30
2882.HK,2023-06-30
TVTODAY.NS,2023-03-31
300481.SZ,2022-12-31
RIHT,2016-12-31
002996.SZ,2022-12-31
HOFI.ST,2022-12-31
BDR.CN,2022-07-31
BDMS-R.BK,2022-12-31
CREDITACC.NS,2023-03-31
ALRS.ME,2021-12-31
ITU.DE,2023-07-31
FRTX,2022-12-31
FCPB,2001-12-31
0656.HK,2022-12-31
MNDY,2022-12-31
SAUHY,2022-12-31
ROCK-A.CO,2022-12-31
FMCKO,2022-12-31
ERIE,2022-12-31
AEPT,2008-12-31
375500.KS,2022-12-31
AGFS,2022-12-31
5821.T,2023-03-31
2588.HK,2022-12-31
000829.SZ,2022-12-31
004170.KS,2022-12-31
300687.SZ,2022-12-31
7552.T,2023-03-31
0A05.L,2022-12-31
BKG.L,2023-04-30
688722.SS,2022-12-31
4398.T,2023-06-30
COPP-B.ST,2022-12-31
ENZ,2023-07-31
603095.SS,2022-12-31
1202.SR,2022-12-31
MCM.AX,2023-06-30
005690.KS,2022-12-31
2701.TW,2022-12-31
TC.BK,2022-12-31
BMK.V,2022-12-31
600298.SS,2022-12-31
TMRC,2022-08-31
COSM,2022-12-31
CNRAF,2022-06-30
BSEAF,2022-02-28
000520.KS,2022-12-31
6809.T,2023-03-31
RHK.DE,2022-12-31
WLT.WA,2022-12-31
BSNLF,2021-12-31
ELMS,2020-12-31
026890.KS,2022-12-31
603139.SS,2022-12-31
QRTEB,2022-12-31
STEL.NS,2023-03-31
027970.KS,2022-12-31
3371.T,2023-03-31
CAJFF,2022-12-31
SIP.BR,2022-12-31
300115.SZ,2022-12-31
SEKEF,2023-03-31
AVB,2022-12-31
6199.T,2023-08-31
CLPHF,2022-12-31
MDNA.TO,2023-03-31
CPF,2022-12-31
BOMILL.ST,2022-12-31
1582.TW,2022-12-31
6918.HK,2022-12-31
SRP.L,2022-12-31
0856.HK,2022-12-31
600390.SS,2022-12-31
HKMPY,2022-12-31
7911.T,2023-03-31
MAM.AX,2023-06-30
HLS.TO,2022-12-31
TVT.BK,2022-12-31
BVA.V,2022-07-31
MYTG,2021-07-31
SAGARDEEP.NS,2023-03-31
TAXI.JK,2022-12-31
002884.SZ,2022-12-31
ADDT-B.ST,2023-03-31
8617.HK,2022-12-31
HSMD,2021-09-30
BELGF,2022-06-30
4917.T,2023-03-31
0QKL.L,2022-12-31
SDE.TO,2022-12-31
ATHN,2022-12-31
3302.HK,2022-12-31
AXTI,2022-12-31
RCA,2022-12-31
BSPK,2022-12-31
SRSAU,2021-12-31
1521.HK,2022-12-31
3446.T,2023-06-30
RQHTF,2022-06-30
BMWYY,2022-12-31
600725.SS,2022-12-31
NAUFF,2022-12-31
DNAA,2021-12-31
601187.SS,2022-12-31
SKBM.JK,2022-12-31
MMTS,2008-02-29
ACCELSAB.MX,2022-12-31
GWO.TO,2022-12-31
HOFT,2023-01-29
VBNK.TO,2022-10-31
PYX.L,2022-12-31
0K80.L,2022-12-31
SESMF,2022-12-31
GCG.TO,2022-12-31
603661.SS,2022-12-31
TPMA.JK,2022-12-31
PSQ.AX,2023-06-30
STRT,2023-07-02
PAAS.TO,2022-12-31
INDB,2022-12-31
TETCU,2022-03-31
CDSL.NS,2023-03-31
NXTDIGITAL.NS,2023-03-31
OSTR,2021-12-31
DFLI,2022-12-31
0357.HK,2022-12-31
8VI.AX,2023-03-31
8955.T,2022-12-31
ISCD.TA,2022-12-31
PRQR,2022-12-31
C,2022-12-31
FBSE,2011-05-31
NAN.AX,2023-06-30
9143.T,2023-03-31
RNAZ,2022-12-31
HOKCY,2022-12-31
KTG.AX,2023-06-30
3658.HK,2022-12-31
VOW3.DE,2022-12-31
JPOLYINVST.NS,2023-03-31
1952.HK,2022-12-31
6166.HK,2021-12-31
7353.T,2022-12-31
IMPERO.CO,2022-12-31
CCPPF,2022-12-31
TIIL.NS,2023-03-31
AOXY,2023-06-30
ICL,2022-12-31
1926.T,2023-03-31
AFW.AX,2022-06-30
PSDNF,2022-06-30
3990.HK,2022-12-31
SONM,2022-12-31
1387.HK,2021-12-31
ITE.PA,2022-12-31
0IP1.L,2023-06-30
300662.SZ,2022-12-31
DGHI.V,2022-12-31
6238.T,2023-03-31
SWDCF,2022-12-31
ATSKF,2022-12-31
CRD.BK,2022-12-31
006490.KS,2022-12-31
0975.HK,2022-12-31
VNT,2022-12-31
ATXG,2023-03-31
9536.SR,2022-12-31
JLP.L,2023-06-30
WOOF,2023-01-28
PPCCF,2022-12-31
1124.HK,2023-03-31
300405.SZ,2022-12-31
WHSI,2023-06-30
002660.SZ,2022-12-31
1416.HK,2023-02-28
WHSPF,2022-06-30
MDF.TO,2023-03-31
2206.T,2022-12-31
SLRC,2022-12-31
IOU.AX,2022-06-30
900140.KS,2022-12-31
002173.SZ,2022-12-31
MDC.L,2022-03-31
VGAC,2020-12-31
MEAUF,2021-12-31
MESTRO.ST,2022-12-31
INDS.JK,2022-12-31
FPC.V,2022-06-30
OLVRF,2022-10-31
CRDF,2022-12-31
CSAB3.SA,2022-12-31
ECII.JK,2022-12-31
MNMD,2022-12-31
3457.T,2023-06-30
1046.HK,2023-06-30
RSCF,2022-12-31
ORBT,2016-12-31
0K76.L,2022-12-31
EOG.V,2023-03-31
PRE,2022-12-31
BPE.MI,2022-12-31
BBKP.JK,2022-12-31
1173.HK,2023-03-31
7082.T,2022-12-31
7291.T,2023-03-31
688396.SS,2022-12-31
PVBC,2022-12-31
PRTG,2023-03-31
AWR.CN,2022-12-31
SNW.WA,2022-12-31
OMHLF,2022-12-31
BPHLY,2022-12-31
TTNDY,2022-12-31
KRM.AX,2023-06-30
DHG.IR,2022-12-31
NSI.AS,2022-12-31
3686.T,2023-03-31
TRZ.TO,2022-10-31
FIN.L,2018-12-31
KTPPF,2022-12-31
BHWB,2022-12-31
DEX.DE,2022-12-31
CONN,2023-01-31
002450.KS,2022-12-31
EQT.AX,2023-06-30
MKEWF,2023-03-31
092220.KS,2022-12-31
0240.HK,2022-12-31
EXNWF,2022-12-31
2637.TW,2022-12-31
GLOBALVECT.NS,2023-03-31
600127.SS,2022-12-31
1975.T,2023-03-31
000677.SZ,2022-12-31
7226.T,2023-03-31
5982.T,2023-02-28
AUP.TO,2020-12-31
BBOX.NS,2023-03-31
2158.HK,2023-03-31
ICGC.L,2022-12-31
605136.SS,2022-12-31
1718.TW,2022-12-31
0LSL.L,2022-12-31
ATS.AX,2022-12-31
MDWD,2022-12-31
1036.HK,2022-12-31
BOXS,2022-12-31
001217.SZ,2022-12-31
SYT.AX,2022-06-30
POD.AX,2023-06-30
300132.SZ,2022-12-31
GLAPY,2022-12-31
TSTE.BK,2022-12-31
ALNA.L,2022-12-31
HNM.DE,2022-12-31
DUL.DE,2022-12-31
DM.MI,2022-12-31
LICH,2005-12-31
603633.SS,2022-12-31
6112.TW,2022-12-31
SCEYF,2022-12-31
8043.HK,2022-12-31
FNGR,2023-02-28
AILIM,2022-12-31
600795.SS,2022-12-31
BLU,2022-12-31
FIZZ,2023-04-29
000589.SZ,2022-12-31
HBANM,2022-12-31
OMVE,2011-09-30
AAAK.AT,2022-12-31
6457.TWO,2022-12-31
8383.HK,2022-08-31
7205.T,2023-03-31
PGH.L,2022-12-31
ESSARSHPNG.NS,2023-03-31
4746.T,2022-12-31
0RPW.L,2022-12-31
EMBYF,2022-12-31
D7G.F,2022-12-31
HERXF,2023-03-31
HUMT,2006-04-30
300382.SZ,2022-12-31
0KCC.L,2022-12-31
HSW.IR,2022-12-31
0M58.L,2023-06-30
MSGL.HM,2022-12-31
3902.T,2022-12-31
NHLE,2022-12-31
MCK.NZ,2022-12-31
NUM.L,2022-09-30
ABDDF,2022-08-31
PEL.NS,2023-03-31
NCLTY,2022-02-28
9887.T,2023-03-31
III.TO,2022-12-31
688689.SS,2022-12-31
IDEA.NS,2023-03-31
3294.T,2023-03-31
0K1W.L,2022-09-30
ALEC,2022-12-31
GBARF,2022-06-30
TLRY.TO,2023-05-31
BIOG-B.ST,2022-12-31
PGEZF,2023-03-31
CCC.ST,2022-12-31
3963.HK,2023-03-31
8237.HK,2021-12-31
NRP.JO,2022-12-31
2385.TW,2022-12-31
SUNDARAM.NS,2023-03-31
DELT.CN,2022-12-31
0069.HK,2022-12-31
EVEREADY.NS,2023-03-31
244920.KS,2022-12-31
5285.TW,2022-12-31
MVLA,2022-12-31
MRIT.L,2023-03-31
300717.SZ,2022-12-31
AZ,2022-12-31
FPP.L,2022-03-31
002150.KS,2022-12-31
PLBC,2022-12-31
LATENTVIEW.NS,2023-03-31
MCR.WA,2023-03-31
CRN.L,2022-12-31
DLTA.V,2022-12-31
GUR.SW,2021-12-31
UMGP,2007-04-30
TAN.L,2022-12-31
002846.SZ,2022-12-31
PEN.TA,2022-12-31
PWUP,2022-12-31
DHCA,2022-12-31
BIXT,2022-12-31
003001.SZ,2022-12-31
QNST,2023-06-30
SEV.V,2022-12-31
HCKT,2022-12-30
002900.KS,2022-12-31
FGROF,2023-03-31
600660.SS,2022-12-31
7020.SR,2022-12-31
FLAT-B.ST,2022-12-31
0HHU.L,2022-12-31
DORM,2022-12-31
NWPN,2013-12-31
SNS.AX,2023-06-30
MCL.L,2022-02-28
9001.T,2023-03-31
688191.SS,2022-12-31
MRE.TO,2022-12-31
ENI.WA,2022-12-31
8201.TW,2022-12-31
IXRRF,2022-06-30
2023.HK,2022-12-31
SMCRT.OL,2022-12-31
SGU,2022-09-30
GLVHF,2022-12-31
UBSFY,2023-03-31
BAS.AX,2022-12-31
BRPM,2021-12-31
CSKL,2022-12-31
EFOI,2022-12-31
HLEGLAS.NS,2023-03-31
CBKCQ,2020-02-01
BYNOU,2022-12-31
MGX.AX,2023-06-30
002926.SZ,2022-12-31
CET.TO,2022-12-31
SPALI-R.BK,2022-12-31
ESYS.L,2023-07-31
JEXYY,2022-12-31
SKAKO.CO,2022-12-31
2406.TW,2022-12-31
MLAIR.PA,2022-12-31
8356.HK,2023-03-31
MFG.AX,2023-06-30
PNIN.JK,2022-12-31
WTMA,2022-12-31
300476.SZ,2022-12-31
QBCAF,2022-12-31
LGVN,2022-12-31
600889.SS,2022-12-31
0KFZ.L,2023-06-30
5864.TWO,2022-12-31
FONR,2023-06-30
BMN.AX,2023-06-30
002396.SZ,2022-12-31
SGP.BK,2022-12-31
3010.TW,2022-12-31
PIC.BR,2021-12-31
5LA1.F,2023-02-28
002435.SZ,2022-12-31
2175.HK,2021-08-31
FMM-B.ST,2022-12-31
0327.HK,2022-12-31
1265.HK,2022-12-31
2317.HK,2022-12-31
ZNKKY,2023-03-31
UCG.WA,2022-12-31
ONDO.L,2022-02-28
4381.T,2023-03-31
ECC-B.ST,2022-12-31
601528.SS,2022-12-31
QMCQF,2022-08-31
0QGK.L,2022-12-31
SKWD,2022-12-31
CFFI,2022-12-31
0737.HK,2022-12-31
NGVC,2023-09-30
CLIQ.TO,2020-12-31
REVATHI.NS,2023-03-31
CALM.CN,2021-12-31
FDFT,2011-06-30
FDBL,2021-12-31
NRLB,2011-12-31
SCT.LS,2022-12-31
2169.T,2022-12-31
AYO.JO,2022-08-31
1386.HK,2020-03-31
300727.SZ,2022-12-31
ETLN.ME,2022-12-31
6048.T,2022-08-31
163560.KS,2022-12-31
3031.T,2023-04-30
VLYPP,2022-12-31
IXAQ,2022-12-31
002566.SZ,2022-12-31
ASSB.ME,2022-12-31
ARU.AX,2023-06-30
UZA,2020-12-31
CLE.AX,2022-06-30
VIT.AX,2022-06-30
S59.SI,2023-03-31
STRY,2021-12-31
1204.HK,2022-12-31
0IC7.L,2023-02-03
8029.T,2022-12-31
DFM.AE,2022-12-31
INCAF,2022-04-30
BBGI.BK,2022-12-31
1126.HK,2022-12-31
NZK.AX,2023-01-31
AUY.L,2022-12-31
JAIBALAJI.NS,2023-03-31
MLVIS.PA,2018-12-31
CGMLF,2022-06-30
GOB.WA,2022-12-31
APT,2022-12-31
SSUN.VI,2022-12-31
HPAL.NS,2023-03-31
CVM,2022-09-30
WEF.TO,2022-12-31
383800.KS,2022-12-31
2305.TW,2022-12-31
1931.HK,2022-12-31
1449.HK,2022-08-31
C06.SI,2023-03-31
QBR-B.TO,2022-12-31
CRZN,2022-12-31
FSSI,2021-12-31
INSTAL.ST,2022-12-31
PA8.DE,2022-12-31
2262.HK,2022-12-31
TAEE11.SA,2022-12-31
QSR,2022-12-31
1TT.AX,2022-06-30
603968.SS,2022-12-31
1603.TW,2022-12-31
BOR.L,2022-12-31
0880.HK,2022-12-31
SFRGY,2022-12-31
5921.T,2022-09-30
KANANIIND.NS,2023-03-31
SMCDF,2022-12-31
ONEW,2023-09-30
BLNT.CN,2022-09-30
6572.T,2023-02-28
AAF.L,2023-03-31
1474.TW,2022-12-31
0750.HK,2022-12-31
PFMT,2022-12-31
LRA.V,2022-12-31
WIPKF,2022-12-31
603090.SS,2022-12-31
8275.T,2023-03-31
KAR,2022-12-31
4681.T,2023-03-31
IIF,2022-12-31
ARJO-B.ST,2022-12-31
BLHK,2022-12-31
NVNOW,2022-12-31
BEC.SI,2022-09-30
RWE.DE,2022-12-31
IPXHY,2022-12-31
WCHEF,2022-12-31
VAPO,2022-12-31
M2M.AX,2022-06-30
VRTV,2022-12-31
GJAJ.PA,2023-03-31
UNPRF,2022-12-31
GGXXF,2022-06-30
PTL.NS,2023-03-31
ARKO.TA,2021-12-31
PRINCEPIPE.NS,2023-03-31
SKRN.JK,2022-12-31
AIIXY,2022-12-31
BR.BK,2022-12-31
ECBK,2022-12-31
RDN.AX,2023-06-30
NSSC,2023-06-30
PULM,2022-12-31
D01.SI,2022-12-31
AVBH,2019-12-31
300011.SZ,2022-12-31
0398.HK,2023-03-31
SRGZ,2023-04-30
SCHN.SW,2022-12-31
TROY.CN,2023-05-31
0MDP.L,2022-12-31
XPG.BK,2022-12-31
INBKZ,2022-12-31
AVHHL,2022-12-31
MBRFF,2022-12-31
UCID.JK,2022-12-31
AHEXY,2022-12-31
ARTNIRMAN.NS,2023-03-31
AEON,2022-12-31
AEHR,2023-05-31
FONU,2015-09-30
BWTX,2003-12-31
RGLSF,2022-09-30
MSGNF,2023-03-31
CBYI,2005-12-31
VASCONI.MX,2022-12-31
FTCI,2022-12-31
GRFXF,2022-12-31
GVCI,2022-12-31
603778.SS,2022-12-31
300459.SZ,2022-12-31
AAL,2022-12-31
VPLAY-B.ST,2022-12-31
001065.KS,2022-12-31
SOND5.SA,2022-12-31
EGP,2022-12-31
3321.T,2023-05-31
PEIMF,2022-06-30
0262.HK,2023-03-31
GEN,2023-03-31
HAL.NS,2023-03-31
3173.T,2023-03-31
GFTRF,2022-12-31
AHF.AX,2023-06-30
DOUG,2022-12-31
1473.TW,2022-12-31
NTPC.NS,2023-03-31
